DEPTH,TVDSS,GR,RT,NPHI,RHOB,VCALCITE,VQUARTZ,VSH,VCOAL,VORGSH,VGAS,VOIL,VWATER,PHIT,PHIE,SWE,PERM,LITHO,FLUID,Wells
8284.0,7846.2333,89.9725,4.0297,0.1626,2.5924,0.0,0.343162,0.6495,0.0,0.0,0.000897,0.0,0.006455,0.007352,0.007352,0.8795,0.0163,6.0,,SH-15
8284.5,7846.7149,87.0732,3.7967,0.1818,2.6126,0.0,0.372884,0.6271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,,SH-15
8285.0,7847.1965,91.6496,3.4517,0.1976,2.6288,0.0,0.33621,0.6638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,,SH-15
8285.5,7847.678,97.1116,3.0767,0.2148,2.6336,0.0,0.290332,0.7097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,,SH-15
8286.0,7848.1595,102.5443,2.8082,0.2249,2.6259,0.0,0.243604,0.7564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,,SH-15
8286.5,7848.641,104.6234,2.7017,0.2236,2.6152,0.0,0.225148,0.7749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,,SH-15
8287.0,7849.1225,99.4072,2.6369,0.2248,2.6159,0.0,0.263831,0.7362,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,1.0,0.0,6.0,,SH-15
8287.5,7849.6039,102.1513,2.4046,0.2307,2.6282,0.0,0.23989,0.7601,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,1.0,0.0,6.0,,SH-15
8288.0,7850.0853,101.6063,2.3218,0.2364,2.6327,0.0,0.241796,0.7582,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,1.0,0.0,6.0,,SH-15
8288.5,7850.5667,102.9528,2.3999,0.2418,2.6196,0.0,0.231493,0.7685,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,1.0,0.0,6.0,,SH-15
8289.0,7851.0481,101.4503,2.4219,0.2547,2.6065,0.0,0.239345,0.7585,0.0,0.0,0.0,0.0,0.002189,0.002189,0.002189,1.0,0.0005,6.0,,SH-15
8289.5,7851.5295,101.3394,2.326,0.2676,2.5975,0.0,0.234061,0.7588,0.0,0.0,0.0,0.0,0.007162,0.007162,0.007162,1.0,0.0151,6.0,,SH-15
8290.0,7852.0108,103.7727,2.3059,0.2709,2.5842,0.0,0.212573,0.7762,0.0,0.0,0.0,0.0,0.011215,0.011215,0.011215,1.0,0.0032,6.0,,SH-15
8290.5,7852.4921,110.6992,2.3235,0.2636,2.5752,0.0,0.155158,0.8323,0.0,0.0,0.0,0.000636,0.011912,0.012547,0.012547,0.9493,0.0046,6.0,,SH-15
8291.0,7852.9734,109.7024,2.4304,0.2517,2.581,0.0,0.168137,0.8227,0.0,0.0,0.0,0.000476,0.008716,0.009191,0.009191,0.9483,0.0016,6.0,,SH-15
8291.5,7853.4546,101.6549,2.6473,0.2468,2.5939,0.0,0.23908,0.7556,0.0,0.0,0.0,0.000109,0.005199,0.005308,0.005308,0.9795,0.0063,6.0,,SH-15
8292.0,7853.9359,97.543,2.839,0.247,2.6021,0.0,0.275848,0.7216,0.0,0.0,0.0,1.9e-05,0.002487,0.002507,0.002507,0.9922,0.0007,6.0,,SH-15
8292.5,7854.4171,98.2417,2.844,0.2425,2.6054,0.0,0.272964,0.7269,0.0,0.0,0.0,0.0,0.000149,0.000149,0.000149,1.0,0.0,6.0,,SH-15
8293.0,7854.8983,102.0648,2.8329,0.2408,2.6054,0.0,0.242202,0.7578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,,SH-15
8293.5,7855.3794,102.4278,2.7264,0.2524,2.6048,0.0,0.237667,0.7623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,,SH-15
8294.0,7855.8606,109.2222,2.5497,0.2704,2.6053,0.0,0.180159,0.8198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,,SH-15
8294.5,7856.3417,108.4256,2.3729,0.2797,2.6038,0.0,0.184116,0.8159,0.0,0.0,0.0,0.0,5e-06,5e-06,5e-06,1.0,0.0,6.0,,SH-15
8295.0,7856.8228,108.8616,2.2246,0.2809,2.6005,0.0,0.176429,0.8212,0.0,0.0,0.0,0.0,0.002367,0.002367,0.002367,1.0,0.0006,6.0,,SH-15
8295.5,7857.3039,110.1467,2.1099,0.2796,2.5954,0.0,0.162799,0.8322,0.0,0.0,0.0,0.0,0.004983,0.004983,0.004983,1.0,0.0052,6.0,,SH-15
8296.0,7857.7849,110.8551,2.0684,0.2747,2.5861,0.0,0.154671,0.8366,0.0,0.0,0.0,0.0,0.008681,0.008681,0.008681,1.0,0.0013,6.0,,SH-15
8296.5,7858.2659,115.2057,2.0901,0.2705,2.5746,0.0,0.118431,0.8703,0.0,0.0,0.0,0.000235,0.011033,0.011268,0.011268,0.9791,0.0032,6.0,,SH-15
8297.0,7858.7469,111.0488,2.105,0.2661,2.568,0.0,0.147884,0.8355,0.0,0.0,0.0,0.00035,0.016275,0.016624,0.016624,0.979,0.0122,6.0,,SH-15
8297.5,7859.2279,108.6406,2.1015,0.2588,2.5701,0.0,0.169012,0.8148,0.0,0.0,0.0,5.3e-05,0.016172,0.016225,0.016225,0.9967,0.0113,6.0,,SH-15
8298.0,7859.7089,107.9264,2.1027,0.2572,2.5689,0.0,0.174164,0.8087,0.0,0.0,0.0,4.4e-05,0.017105,0.017149,0.017149,0.9975,0.0136,6.0,,SH-15
8298.5,7860.1898,109.2828,2.1976,0.253,2.5611,0.0,0.160138,0.8195,0.0,0.0,0.000917,0.0,0.019445,0.020362,0.020362,0.9556,0.0246,6.0,,SH-15
8299.0,7860.6707,107.5254,2.546,0.2341,2.5592,0.0,0.176211,0.8029,0.0,0.0,0.002183,0.0,0.018692,0.020876,0.020876,0.8974,0.0268,6.0,,SH-15
8299.5,7861.1516,98.4515,3.0796,0.217,2.5694,0.0,0.255733,0.726,0.0,0.0,0.002193,0.0,0.01609,0.018283,0.018283,0.881,0.017,6.0,,SH-15
8300.0,7861.6324,85.9213,3.4302,0.2042,2.5828,0.0,0.362658,0.6209,0.0,0.0,0.0,0.000936,0.015537,0.016473,0.016473,0.9432,0.0119,6.0,,SH-15
8300.5,7862.1133,90.063,3.5284,0.1965,2.5879,0.0,0.334684,0.6542,0.0,0.0,0.000925,0.0,0.010207,0.011132,0.011132,0.9169,0.0031,6.0,,SH-15
8301.0,7862.5941,84.9314,3.6108,0.1957,2.5839,0.0,0.37241,0.6117,0.0,0.0,0.0,0.001073,0.014813,0.015886,0.015886,0.9325,0.0105,6.0,,SH-15
8301.5,7863.0749,83.8896,3.6934,0.1986,2.576,0.0,0.375697,0.6035,0.0,0.0,0.0,0.001876,0.018938,0.020814,0.020814,0.9099,0.0265,6.0,,SH-15
8302.0,7863.5556,84.7179,3.6166,0.2016,2.5713,0.0,0.366128,0.6107,0.0,0.0,0.0,0.002285,0.020892,0.023176,0.023176,0.9014,0.0384,6.0,,SH-15
8302.5,7864.0364,90.3311,3.5911,0.2028,2.5727,0.0,0.323509,0.6573,0.0,0.0,0.002456,0.0,0.016728,0.019183,0.019183,0.8722,0.02,6.0,,SH-15
8303.0,7864.5171,92.2837,3.4718,0.2015,2.5757,0.0,0.309947,0.6732,0.0,0.0,0.002012,0.0,0.014803,0.016815,0.016815,0.881,0.0127,6.0,,SH-15
8303.5,7864.9978,89.4123,3.4633,0.1986,2.5797,0.0,0.334947,0.6491,0.0,0.0,0.001436,0.0,0.014481,0.015917,0.015917,0.9099,0.0105,6.0,,SH-15
8304.0,7865.4784,88.8768,3.4966,0.1977,2.5854,0.0,0.342126,0.6445,0.0,0.0,0.0,0.001052,0.012337,0.013388,0.013388,0.9215,0.0058,6.0,,SH-15
8304.5,7865.9591,89.9573,3.5449,0.2077,2.5885,0.0,0.33385,0.6545,0.0,0.0,0.0,0.001017,0.010585,0.011601,0.011601,0.9124,0.0035,6.0,,SH-15
8305.0,7866.4397,91.6806,3.4914,0.22,2.5838,0.0,0.315808,0.6702,0.0,0.0,0.0,0.001494,0.012474,0.013968,0.013968,0.893,0.0067,6.0,,SH-15
8305.5,7866.9203,92.8526,3.2595,0.2253,2.5733,0.0,0.299908,0.6806,0.0,0.0,0.0,0.00212,0.01741,0.019531,0.019531,0.8914,0.0213,6.0,,SH-15
8306.0,7867.4009,90.7688,3.2051,0.2329,2.5659,0.0,0.310824,0.6643,0.0,0.0,0.0,0.002638,0.022251,0.024889,0.024889,0.894,0.0491,6.0,,SH-15
8306.5,7867.8814,98.7837,3.2286,0.2385,2.5562,0.0,0.242159,0.7311,0.0,0.0,0.0,0.004613,0.022138,0.02675,0.02675,0.8276,0.0629,6.0,,SH-15
8307.0,7868.3619,98.2355,3.1927,0.2387,2.5469,0.0,0.241937,0.7268,0.0,0.0,0.002726,0.002865,0.025664,0.031255,0.031255,0.8211,0.1075,6.0,,SH-15
8307.5,7868.8424,96.9497,3.1777,0.241,2.5253,0.0,0.241156,0.7169,0.0,0.0,0.008451,0.0,0.033456,0.041907,0.041907,0.7985,0.2951,6.0,,SH-15
8308.0,7869.3229,89.1555,3.2872,0.2369,2.4363,0.0,0.258433,0.6538,0.0,0.0,0.025456,0.0,0.062295,0.087751,0.085138,0.7148,0.2812,6.0,,SH-15
8308.5,7869.8034,68.6518,3.6575,0.2225,2.3795,0.0,0.391969,0.484,0.0,0.0,0.033569,0.001355,0.089089,0.124013,0.124013,0.7184,12.3618,1.0,11.0,SH-15
8309.0,7870.2838,51.3902,3.9667,0.2114,2.416,0.0,0.53871,0.3379,0.0,0.0,0.0,0.020417,0.102924,0.123341,0.123341,0.8345,12.1326,1.0,11.0,SH-15
8309.5,7870.7642,55.2457,3.5843,0.2171,2.5188,0.0,0.555861,0.3751,0.0,0.0,0.0,0.0,0.069,0.069,0.069,1.0,0.1499,1.0,11.0,SH-15
8310.0,7871.2446,90.9529,2.8302,0.241,2.5896,0.0,0.320617,0.667,0.0,0.0,0.0,0.0,0.012426,0.012426,0.012426,1.0,0.0045,6.0,,SH-15
8310.5,7871.7249,107.0714,2.4883,0.2616,2.5902,0.0,0.192271,0.8021,0.0,0.0,0.0,0.000182,0.005488,0.00567,0.00567,0.968,0.0076,6.0,,SH-15
8311.0,7872.2053,110.1407,2.346,0.2605,2.5614,0.0,0.152715,0.8275,0.0,0.0,0.001561,0.0,0.018254,0.019815,0.019815,0.9214,0.0224,6.0,,SH-15
8311.5,7872.6856,113.6044,2.2842,0.2562,2.5372,0.0,0.113292,0.8558,0.0,0.0,0.003813,0.0,0.02708,0.030893,0.029758,0.8796,0.0908,6.0,,SH-15
8312.0,7873.1659,109.286,2.4375,0.2569,2.5344,0.0,0.145762,0.8203,0.0,0.0,0.004701,0.0,0.029226,0.033928,0.033928,0.8634,0.1426,6.0,,SH-15
8312.5,7873.6461,99.1517,2.9561,0.2427,2.5465,0.0,0.233455,0.7347,0.0,0.0,0.001318,0.003594,0.026894,0.031807,0.031807,0.8456,0.1142,6.0,,SH-15
8313.0,7874.1264,89.8334,3.2914,0.2173,2.5564,0.0,0.31541,0.6548,0.0,0.0,0.0,0.003785,0.026015,0.0298,0.0298,0.873,0.0913,6.0,,SH-15
8313.5,7874.6066,85.4267,3.3679,0.1977,2.5528,0.0,0.351596,0.6164,0.0,0.0,0.003458,0.0,0.0285,0.031957,0.031957,0.8927,0.1161,6.0,,SH-15
8314.0,7875.0868,83.8066,3.1203,0.1864,2.5574,0.0,0.367803,0.6017,0.0,0.0,0.001601,0.0,0.028905,0.030506,0.030506,0.9496,0.0989,6.0,,SH-15
8314.5,7875.5669,90.2627,2.9716,0.1807,2.5762,0.0,0.328592,0.6541,0.0,0.0,0.000551,0.0,0.01671,0.017261,0.017261,0.9706,0.0139,6.0,,SH-15
8315.0,7876.0471,89.5228,2.9904,0.1796,2.5889,0.0,0.34097,0.6482,0.0,0.0,0.0,0.0,0.01082,0.01082,0.01082,1.0,0.0028,6.0,,SH-15
8315.5,7876.5272,91.4377,3.0538,0.1795,2.5911,0.0,0.328071,0.6635,0.0,0.0,0.000107,0.0,0.008283,0.008389,0.008389,0.9884,0.0241,6.0,,SH-15
8316.0,7877.0073,90.1152,3.1135,0.1829,2.5888,0.0,0.336589,0.653,0.0,0.0,0.000207,0.0,0.010174,0.010381,0.010381,0.9811,0.0024,6.0,,SH-15
8316.5,7877.4873,85.602,3.2307,0.1925,2.5919,0.0,0.371696,0.6171,0.0,0.0,0.0,0.0,0.011244,0.011244,0.011244,1.0,0.0032,6.0,,SH-15
8317.0,7877.9674,84.7386,3.0706,0.1929,2.6053,0.0,0.377152,0.6153,0.0,0.0,0.0,0.0,0.007518,0.007518,0.007518,1.0,0.0174,6.0,,SH-15
8317.5,7878.4474,89.6634,3.1271,0.1764,2.6038,0.0,0.346164,0.6505,0.0,0.0,0.0,0.0,0.003373,0.003373,0.003373,1.0,0.0016,6.0,,SH-15
8318.0,7878.9274,68.4208,3.4452,0.1567,2.566,0.0,0.487545,0.4777,0.0,0.0,0.0,0.0,0.034772,0.034772,0.034772,1.0,0.1552,6.0,,SH-15
8318.5,7879.4074,61.2961,3.7376,0.1435,2.5193,0.0,0.527635,0.4117,0.0,0.0,0.000972,0.0,0.059711,0.060683,0.060683,0.9925,0.1021,1.0,11.0,SH-15
8319.0,7879.8873,53.969,4.05,0.1336,2.5025,0.0,0.57647,0.3504,0.0,0.0,0.00095,0.0,0.07216,0.07311,0.07311,0.9982,0.1783,1.0,11.0,SH-15
8319.5,7880.3672,51.3025,4.5216,0.13,2.5181,0.0,0.604542,0.3292,0.0,0.0,0.0,0.0,0.066219,0.066219,0.066219,1.0,0.1326,1.0,11.0,SH-15
8320.0,7880.8471,54.5742,4.7506,0.1392,2.552,0.0,0.593677,0.3595,0.0,0.0,0.0,0.0,0.046871,0.046871,0.046871,1.0,0.4339,6.0,,SH-15
8320.5,7881.327,64.4343,4.4155,0.1554,2.5801,0.0,0.5315,0.4415,0.0,0.0,0.0,0.0,0.027047,0.027047,0.027047,1.0,0.0654,6.0,,SH-15
8321.0,7881.8069,74.4923,3.9291,0.1673,2.5796,0.0,0.455898,0.5223,0.0,0.0,0.0,0.000389,0.02141,0.0218,0.0218,0.9821,0.0311,6.0,,SH-15
8321.5,7882.2867,77.3796,3.641,0.1738,2.5613,0.0,0.422384,0.5472,0.0,0.0,0.001763,0.0,0.028698,0.030461,0.030461,0.9432,0.0984,6.0,,SH-15
8322.0,7882.7665,83.8662,3.6043,0.1799,2.5481,0.0,0.364129,0.6017,0.0,0.0,0.00458,0.0,0.029585,0.034165,0.034165,0.8698,0.1461,6.0,,SH-15
8322.5,7883.2463,81.0887,3.524,0.1823,2.5464,0.0,0.384311,0.579,0.0,0.0,0.003959,0.0,0.032712,0.036671,0.036671,0.8946,0.1864,6.0,,SH-15
8323.0,7883.726,78.2683,3.4556,0.1749,2.5506,0.0,0.409279,0.5548,0.0,0.0,0.002436,0.0,0.033492,0.035928,0.035928,0.9349,0.1737,6.0,,SH-15
8323.5,7884.2057,68.2974,3.4545,0.1654,2.5443,0.0,0.482601,0.4723,0.0,0.0,0.0,0.0,0.045056,0.045056,0.045056,1.0,0.3787,6.0,,SH-15
8324.0,7884.6854,58.7739,3.4256,0.1653,2.5272,0.0,0.53858,0.4001,0.0,0.0,0.0,0.0,0.061329,0.061329,0.061329,1.0,0.1054,1.0,11.0,SH-15
8324.5,7885.1651,61.6234,3.425,0.1679,2.5185,0.0,0.518301,0.4186,0.0,0.0,0.0,0.0,0.063063,0.063063,0.063063,1.0,0.1145,1.0,11.0,SH-15
8325.0,7885.6448,67.6472,3.5253,0.1682,2.5215,0.0,0.476627,0.4667,0.0,0.0,0.002685,0.0,0.05403,0.056715,0.056715,0.9553,0.8364,6.0,,SH-15
8325.5,7886.1244,72.8125,3.8784,0.1709,2.5309,0.0,0.442425,0.5097,0.0,0.0,0.00541,0.0,0.042515,0.047925,0.047925,0.89,0.4684,6.0,,SH-15
8326.0,7886.604,74.4769,4.0236,0.1802,2.5452,0.0,0.435401,0.524,0.0,0.0,0.00178,0.002907,0.035917,0.040604,0.040604,0.8846,0.2647,6.0,,SH-15
8326.5,7887.0836,75.5468,3.7912,0.1941,2.5538,0.0,0.429055,0.5343,0.0,0.0,0.0,0.003129,0.033541,0.03667,0.03667,0.9147,0.1864,6.0,,SH-15
8327.0,7887.5631,84.6799,3.2842,0.2062,2.5549,0.0,0.356432,0.611,0.0,0.0,0.0,0.003018,0.029552,0.03257,0.03257,0.9073,0.1239,6.0,,SH-15
8327.5,7888.0427,93.059,2.9059,0.2112,2.5628,0.0,0.294886,0.6808,0.0,0.0,0.001847,0.0,0.022438,0.024285,0.024285,0.9248,0.0451,6.0,,SH-15
8328.0,7888.5222,96.9356,2.7575,0.217,2.5778,0.0,0.271798,0.7133,0.0,0.0,0.000653,0.0,0.01422,0.014873,0.014873,0.9564,0.0083,6.0,,SH-15
8328.5,7889.0017,98.4875,2.7383,0.2343,2.5885,0.0,0.262793,0.728,0.0,0.0,0.0,0.000268,0.008896,0.009164,0.009164,0.9708,0.0016,6.0,,SH-15
8329.0,7889.4811,101.2816,2.489,0.2472,2.5896,0.0,0.239425,0.7526,0.0,0.0,0.0,0.0,0.007959,0.007959,0.007959,1.0,0.0206,6.0,,SH-15
8329.5,7889.9606,105.1631,2.3042,0.2432,2.5825,0.0,0.2056,0.7843,0.0,0.0,0.0,0.0,0.010116,0.010116,0.010116,1.0,0.0022,6.0,,SH-15
8330.0,7890.44,104.3515,2.2749,0.2267,2.5827,0.0,0.212657,0.7768,0.0,0.0,0.0,0.0,0.010529,0.010529,0.010529,1.0,0.0025,6.0,,SH-15
8330.5,7890.9194,107.5112,2.4099,0.212,2.5981,0.0,0.198759,0.801,0.0,0.0,0.0,0.0,0.000247,0.000247,0.000247,1.0,0.0,6.0,,SH-15
8331.0,7891.3987,103.577,2.8175,0.2128,2.6141,0.0,0.234869,0.7651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,,SH-15
8331.5,7891.8781,93.9441,3.086,0.2189,2.6128,0.0,0.311919,0.6881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,,SH-15
8332.0,7892.3574,91.9521,3.1239,0.2249,2.5996,0.0,0.321687,0.6729,0.0,0.0,0.0,9.6e-05,0.005268,0.005364,0.005364,0.9821,0.0065,6.0,,SH-15
8332.5,7892.8366,99.0954,2.8888,0.2238,2.5886,0.0,0.259827,0.7318,0.0,0.0,0.0,0.000456,0.007873,0.008329,0.008329,0.9453,0.0236,6.0,,SH-15
8333.0,7893.3159,102.7991,2.7684,0.2133,2.5791,0.0,0.22731,0.7613,0.0,0.0,0.00085,0.0,0.010514,0.011364,0.011364,0.9264,0.0033,6.0,,SH-15
8333.5,7893.7951,101.058,2.8274,0.2068,2.581,0.0,0.242994,0.7462,0.0,0.0,0.000752,0.0,0.010065,0.010817,0.010817,0.9317,0.0028,6.0,,SH-15
8334.0,7894.2744,95.6472,3.0789,0.2173,2.5923,0.0,0.289916,0.7026,0.0,0.0,0.0,0.000395,0.007081,0.007476,0.007476,0.9471,0.0172,6.0,,SH-15
8334.5,7894.7535,92.0961,3.1284,0.238,2.6014,0.0,0.319486,0.6756,0.0,0.0,0.0,9.3e-05,0.004776,0.004869,0.004869,0.981,0.0049,6.0,,SH-15
8335.0,7895.2327,96.785,2.8569,0.2521,2.6004,0.0,0.279986,0.716,0.0,0.0,0.0,5.3e-05,0.003972,0.004025,0.004025,0.9868,0.0028,6.0,,SH-15
8335.5,7895.7118,100.5811,2.6346,0.2542,2.5962,0.0,0.247577,0.7476,0.0,0.0,0.0,4.1e-05,0.004791,0.004832,0.004832,0.9916,0.0048,6.0,,SH-15
8336.0,7896.191,102.3818,2.4222,0.2521,2.6013,0.0,0.231962,0.7647,0.0,0.0,0.0,0.0,0.003355,0.003355,0.003355,1.0,0.0016,6.0,,SH-15
8336.5,7896.67,101.3817,2.4311,0.253,2.6098,0.0,0.240901,0.7581,0.0,0.0,0.0,0.0,0.001041,0.001041,0.001041,1.0,0.0001,6.0,,SH-15
8337.0,7897.1491,103.2784,2.3652,0.2521,2.6151,0.0,0.226516,0.7735,0.0,0.0,0.0,0.0,3e-05,3e-05,3e-05,1.0,0.0,6.0,,SH-15
8337.5,7897.6281,102.062,2.2619,0.2486,2.6122,0.0,0.232606,0.7658,0.0,0.0,0.0,0.0,0.001632,0.001632,0.001632,1.0,0.0002,6.0,,SH-15
8338.0,7898.1072,99.6369,2.1715,0.253,2.6021,0.0,0.244375,0.7475,0.0,0.0,0.0,0.0,0.008105,0.008105,0.008105,1.0,0.0218,6.0,,SH-15
8338.5,7898.5862,107.2438,2.1334,0.2641,2.5962,0.0,0.18655,0.8075,0.0,0.0,0.0,0.0,0.005905,0.005905,0.005905,1.0,0.0086,6.0,,SH-15
8339.0,7899.0651,105.5662,2.1359,0.2745,2.5973,0.0,0.197624,0.7955,0.0,0.0,0.0,0.0,0.006882,0.006882,0.006882,1.0,0.0135,6.0,,SH-15
8339.5,7899.5441,107.7292,2.2221,0.2727,2.6021,0.0,0.18592,0.8117,0.0,0.0,0.0,0.0,0.002381,0.002381,0.002381,1.0,0.0006,6.0,,SH-15
8340.0,7900.023,110.5613,2.1945,0.2611,2.6021,0.0,0.165949,0.8333,0.0,0.0,0.0,0.0,0.000748,0.000748,0.000748,1.0,0.0,6.0,,SH-15
8340.5,7900.5019,106.7001,2.2185,0.2561,2.6021,0.0,0.195254,0.802,0.0,0.0,0.0,0.0,0.002709,0.002709,0.002709,1.0,0.0009,6.0,,SH-15
8341.0,7900.9807,104.507,2.2337,0.2551,2.604,0.0,0.211949,0.7848,0.0,0.0,0.0,0.0,0.003268,0.003268,0.003268,1.0,0.0015,6.0,,SH-15
8341.5,7901.4596,103.2012,2.2545,0.2521,2.6065,0.0,0.222742,0.7743,0.0,0.0,0.0,0.0,0.002921,0.002921,0.002921,1.0,0.0011,6.0,,SH-15
8342.0,7901.9384,102.7392,2.2383,0.2488,2.6057,0.0,0.225799,0.7706,0.0,0.0,0.0,0.0,0.003632,0.003632,0.003632,1.0,0.0021,6.0,,SH-15
8342.5,7902.4172,97.3435,2.2367,0.2466,2.6043,0.0,0.263641,0.7285,0.0,0.0,0.0,0.0,0.007876,0.007876,0.007876,1.0,0.02,6.0,,SH-15
8343.0,7902.8959,100.1984,2.3207,0.2514,2.6061,0.0,0.245881,0.7498,0.0,0.0,0.0,0.0,0.004276,0.004276,0.004276,1.0,0.0033,6.0,,SH-15
8343.5,7903.3747,99.9797,2.4747,0.2613,2.6118,0.0,0.251382,0.7476,0.0,0.0,0.0,0.0,0.001013,0.001013,0.001013,1.0,0.0,6.0,,SH-15
8344.0,7903.8534,98.2579,2.7183,0.2608,2.6172,0.0,0.269924,0.7301,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,1.0,0.0,6.0,,SH-15
8344.5,7904.3321,96.2045,2.9175,0.2466,2.6148,0.0,0.289855,0.7101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,,SH-15
8345.0,7904.8107,94.058,3.004,0.231,2.6046,0.0,0.307054,0.691,0.0,0.0,0.0,0.0,0.001918,0.001918,0.001918,1.0,0.0003,6.0,,SH-15
8345.5,7905.2894,91.7588,3.1508,0.2219,2.5961,0.0,0.3217,0.671,0.0,0.0,0.0,0.000216,0.007059,0.007275,0.007275,0.9703,0.0158,6.0,,SH-15
8346.0,7905.768,82.9291,3.3437,0.217,2.5969,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
8346.5,7906.2466,68.9016,3.8571,0.2066,2.6018,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
8347.0,7906.7252,57.9313,4.6597,0.1869,2.6149,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
8347.5,7907.2037,50.3219,6.0365,0.1575,2.6388,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
8348.0,7907.6822,50.204,6.6947,0.1221,2.6626,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
8348.5,7908.1607,51.4912,6.7497,0.0922,2.6797,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
8349.0,7908.6392,49.6741,5.6355,0.0857,2.6911,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
8349.5,7909.1176,53.0968,4.6426,0.1024,2.6744,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
8350.0,7909.596,55.8871,4.1492,0.1318,2.6083,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
8350.5,7910.0744,66.5923,3.7012,0.1565,2.5268,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
8351.0,7910.5528,86.3415,3.2867,0.1761,2.4846,0.99999,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1.0,0.0,2.0,,SH-15
8351.5,7911.0311,91.0183,3.1536,0.1937,2.4912,0.0,0.276549,0.6633,0.0,0.0,0.013318,0.0,0.046845,0.060163,0.060163,0.7898,0.0995,6.0,,SH-15
8352.0,7911.5094,92.8917,3.0079,0.2065,2.5171,0.0,0.273018,0.6797,0.0,0.0,0.008204,0.0,0.039122,0.047326,0.047326,0.8327,0.4485,6.0,,SH-15
8352.5,7911.9877,94.1261,2.8543,0.2153,2.5449,0.0,0.276331,0.6903,0.0,0.0,0.003694,0.0,0.029628,0.033323,0.033323,0.8913,0.1341,6.0,,SH-15
8353.0,7912.466,94.7906,2.7808,0.2222,2.5717,0.0,0.284161,0.6962,0.0,0.0,0.0,0.001001,0.018634,0.019636,0.019636,0.949,0.0217,6.0,,SH-15
8353.5,7912.9442,97.2659,2.7486,0.2281,2.5879,0.0,0.272986,0.7172,0.0,0.0,0.0,0.000229,0.00954,0.009769,0.009769,0.9766,0.002,6.0,,SH-15
8354.0,7913.4224,99.7462,2.5129,0.2336,2.6,0.0,0.254905,0.7408,0.0,0.0,0.0,0.0,0.004267,0.004267,0.004267,1.0,0.0033,6.0,,SH-15
8354.5,7913.9006,108.9018,2.22,0.2399,2.611,0.0,0.182667,0.8173,0.0,0.0,0.0,0.0,4e-06,4e-06,4e-06,1.0,0.0,6.0,,SH-15
8355.0,7914.3788,109.2584,2.135,0.2514,2.6046,0.0,0.175487,0.8232,0.0,0.0,0.0,0.0,0.001292,0.001292,0.001292,1.0,0.0001,6.0,,SH-15
8355.5,7914.8569,104.9946,2.0971,0.2589,2.5877,0.0,0.200038,0.7887,0.0,0.0,0.0,0.0,0.011277,0.011277,0.011277,1.0,0.0032,6.0,,SH-15
8356.0,7915.335,103.1761,2.1558,0.2506,2.5842,0.0,0.21492,0.7721,0.0,0.0,0.0,0.0,0.013,0.013,0.013,1.0,0.0052,6.0,,SH-15
8356.5,7915.8131,104.5428,2.3554,0.2397,2.5891,0.0,0.213496,0.7794,0.0,0.0,0.0,0.0,0.007089,0.007089,0.007089,1.0,0.0147,6.0,,SH-15
